,news,catagory
2340,"-Pool Poogbaan tapha michoomaa deeggarsaaf oolu Firaansitti taphatameen leenjisaa tahun hirmaate.

Pogbaan tapha Maanchister Yuunayitid Burniley mohateen kan hin taphanne yoo tahu, Ole goonar Solshaayer Pogbaan miidhamarraa guutumatti bayyanachuu dhabuu isaaf boqonnaa kennuu dubbatan.

Gara Firaansi kan imale Poogbaan tapha deeggarsa gareen Poogbaa ‘all starsh jedhamu fi taphatoonni Giinii waliin taphatan hoggane.

Obboleewwan lamaan Poogbaa Maatiyaasii fi Filoorentiin garee Poogbahoo ‘alla starsh jedhamuf taphataniru.
Harmeen Pool pobaa Yeo Moribahn Fedeereshii kubbaa miilaa Giinii keessatti ambaasaddara kubbaa miilaa dubartoota tahuu hojjechaa jiru.

Taphataan sarara jidduu Maanchestar Yuunaayitid Pogbaan gaafa roobii tapha Piriimer Liigii Inglaand Maanchister Yuunayitid Arsenaal waliin taphatuuf gara kilabichaatti ni deebiha jedhameera.",sports
2341,"Komishiniin Ispoortii Federaalaa ijaarsa Isataadiyeemii biyyaalessaa marsaa 2ffaa akka hojjatuuf dhaabbata Ijaarsaa Chaayina Isteetis Injiineriingin waliin waliigaltee mallatteesse.

Sirna kanarratti komishnarri komiishinii Ispoortii Federaalaa Obbo Eeliyaas Shakur, Itti Aanaa Komishinaraa Komishinii Ispoortii Federaalaa,Obbo Duubee Jiloo dabalatee, Hoggantoonni dhaabbata Ijaarsaa Chaayinaa Isteetis Injiinariing fi keessummoonni biroos argamaniiru.

Bara 2008 irraa eegaluun dhaabbatuma ijaarsaa Chaayina Isteetis Ijiineriingiin ijaarsi isaa kan eegale Istaadiyeemii Biyyaalessaa Finfinnee Booletti ijaarramaa jiru Birrii Biiliyeenni 2.47 ol itti bahuun ijaarsi marsaa jalqabaa xumuramuun isaa ni yaadatama.

Ijaarsi marsaa jalqabaa hanqina sharafa alaa, daangaa kabachiisuu dhabuu fi dhimmoota biroon ijaarsisaa yeroo qabameefitti osoo hin xumuramin hafee ture.

Ijaarsa marsaa 2ffaa kanaaf xumuruuf Birrii Biiliyoona shanii ol ni barbaachisa jedhame.

Ijaaarsi marsaa 2ffaa kun baaxii uffisuu, teessowwan galchuu, Tiraakii fi marga uffisuu, Isaadiyeemota xixxiqoo fi iddoo shaakallii, iddoo dhaabbii konkolaataa faa of keessatti hamata.

Ijaarsi kun guyyoota 900 keessatti xumuruuf karoorri qabameera.

Yoo dandahame yeroo ijaarsicha sagnataa qabameefi asitti xumuruuf ni hojjenna kan jedhan, Komishinarri Kmishinii Isportii Federaalaa Obbo Eeliyaas Shakur. Ijaarsa kana xumuruuf akka walii galaatti Birrii Biiliyoona 8htubarbaachisa.
",sports
2342,"Shaampiyoonaan Atileetiksii guddattoota umurii 16,17 fi 18 gadii Itiyoophiyaa harha Istaadiyeemii Magariisa Asallaatti eegale.

Shaampiyoonaa kana irratti naannoo Amaaraan alatti naannolee fi bulchiinsi magaalotaa hunduu hirmaachaa jiru.giddu galli leenjii atileetiksii Dabrabiraanii fi Tantaas hirmaachaa jiru.

Shaampiyoonicha irratti atileetotni dhiiraa 176 dubarri 148 waliigalaan atileeyootni 324 hirmaachaa jiru.Dassaalenyi Sirnaatu gabaase.",sports
2343,"Waldorgommii kubbaa miilaa Mana Maree Waldaalee Kubba Miilaa Bahaafi Gidduu Galeessa Afrikaa (CECAFA) irratti hirmaachuuf taphattoota gartuu biyyaleessa Eertiraa gara Yugaandaa imalan keessa torba baduu isaani himame.

Dubbi himaan ‘CECAFAh Roogersi Muliindawa taphatoonni kun kan badan dorgommii isaanii fixanii gara biyya isaaniitti deebihuuf buufata xiyyaaraa Inteebee erga gahanii booda tahu BBChtti hima.

Kanaan dura kan badan hoteela isaanii keessaa ture. Amma garuu, buufata xiyyaaraa erga gahanii booda, ‘check-inh gochuu dhiisanii hiriyyoota isaani konkolaataa kireeffatanii isaan eegaa turan waliin badaniiru, jedha.

Taphatoonni kubbaa miilaa Eertiraa dorgommiif biyyaa isaaniitii erga bahanii boodaa yeroo badan kun kan jalqabaa miti.

Dhimma kanaratti miseensonni Federeeshinnii Kubbaa miilaa Eertiraa deebii akka nu kennanniif yaalii nuti taasifne hin milkoofne.

Onkololeessa darbe dorgommii ‘CECAFAh ganna 20 gadii irratti hirmaachuuf biyyaa isaaniitii kan bahan lammileen Eertiraa afur hooteela buufatan keessaa baduun isaanii ni yaadatama.

Dubbii himaan ‘CECAFAh Roogersi akkataa lammileen Eertiraa arfan jiha Onkololessaa keessa ittiin badan yemmuu yaadatu kana dubbata:

Kaampaalaa keessa lammilee Eertiraa hedduutu jira. Dorgommii isaan injifatan booda lammileen Eertira hedduu gara hoteela isaanii deemanii deggaarsa kennaafi turani.

Sana booda dorgomtoonni deeggartoota isaanii waliin wal makuun ture kan hoteelaa bahani. Nuti kamtu taphataadha kamtu deeggaraadha isa jedhu addaan baasuu hin dandeenye ture.

Taphatoonni kun baduu isaanii ‘CECAFAhn mootummaa Yugaandaa, Federeeshinii Ispoortii Yugaandaafi Yugaandaatti Imbaasii Eertiraa beeksisuu isaanii dubbi himaan kun dubbateera.

Taphattoonni hoteelaa osoo hin taanee maaliif buufata xiyyaraati badan isa jedhuuf  Biyyooti dorgommi kanarratti hirmaatan irraa namooti koree qopheessitu taasifne jiru, kan jedhan dubbi himaan kun, namootni isaan maqaan dhahaniifi jilli Eertiraa irra dhufan kun ogeessota kubbaa miilaa osoo hin taane miseensoota poolisii olaanaa Eertiraa tahuu isaanii hubanne, jedha.

Kanaaf namni kun hoteela taphoonni buufatan keessa waliin wan turaniif achiirraa baduu akka isaan hin dandeenye dubbatu.

Dorgommiin hanga dhumutti hoteelaa bahuu kan isaan hin dandeenye isaan hordofaa waan turreefi jechuun dubbata.

Taphattooni Eertiraa dorgommii Ispoortiif yeroo biyyaa bahan hundatti baduun isaani baayyee nu yaaddessaa jira kan jedhu Roojersi, kun Eertiraaf qofa osoo hin taanee kubbaa miilaa naannichaaf rakkoo kan fidu dha, jedha.

Akka CECAFAhtti kubbaa miilaa Eertiraa irraa fedhii guddaa qabna. Kubbaan miilaa isaanii ariitiin guddachaa jira.

Dorgommii ‘CECAFAh ganna 20 gadii irratti jalabultii tapha walakkaa xumuraa irratti ture taphattoonni arfan kan badani. Sana booda Eertiraan Keeniyaatiin 1 fi 0hn mohatamte.

Ijoolleen kun osoo hin badne tahee buhaan taphichaa kan biraa tahu dandah ture. Dorgommii isa ammaa irrattis dorgomtoota marsaa xumuraa turani.

Yeroo yeroon baduun isaanii mootummaan Eertiraa biyyaa bahu akka isaan dhorku taasisa. Kun ammoo dandeettiin kubbaa miilaa isaani akka hin guddanne taasisa jechuun yaaddoo isaani ibsaniiru.

Wagga waggaatti dargaggoonni Eertiraa jiranyaa foyyaahaa barbaacha Eertiraa gadhiisanii baqatu. Gabaasi 2016 irratti bahe tokko akka ibsutti, lammiilee Afrikaa biyya isaanii gadhiisanii bahan keessa irra jireessi lammilee Eertiraadha.

Eertiraa keessatti bilisummaan siyaasaafi taajilli looltummaa dirqamaa dhuma hin qabne sababoota biroo waliin dargaggoonni biyya isaani dhiisanii akka bahan kan taasisu tahuun isaa ni himama.",sports
2344,"Pirezedaantiin Federeshiinii Kubbaa Miilaa Itiyoophiyaa, Obbo Isaayyaas Jiraa Pireezdaantii Itti aanaa Seekaafaa tahuun filataman.

Yaahii Waliigalaa Waldaa Kubbaa Miilaa Biyyoota Bahaa fi Giddu galeessa Afrikaa CECAFA Yuugaandaatti taahame irratti Filannoo Pireezdaantii fi Pireezdaantii Itti aanaa filatameen Obboo Isaayyas Jiraa Pireezdaantii Itti aanaa tahuun filatamaniiru.

Lammiin Taanzaaniyaa Waaris Kaariyaa immoo Pireezdaantii Seekaafaa tahuun filamaniiru.

Koree Hojii Raawwachiiftuu irratti immoo, Obbo Isaayyas Abrah Eertiraa irraa,General Sakamanan Yuugaandaarraa filamaniiru.

Namoonni Filataman kunneen waggoota 4hn itti aanu Waldaa Kubbaa miilaa CECAFA ni hoogganu.

Federeeshiniin Kubbaa Miilaa Itiyoophiyaas Obbo Isaayyaas Jiraa Pireezdaantii Itti aanaa tahuun filamuusanitti gammaduu beeksissera.Dassaalenyi Sirnaatu gabaase.",sports
2345,"Piriimiyeer Liigii Ingilaandi torbee 17ffaan Maanchester Siitiin goolii 3-0hn Arsenaal mooheera.

Kevin De Bruynen gooliwwan lama, Rahim Sterling goolii tokko boqonnaan dura galchaniin Siitiin injifate.

Tootenhaam Hotispar dirree isaatiin ala goolii 2-1hn Wolvis yoo mohatu,  Lucas Moura fi   Jan Vertonghen  gooliwwan injifannoo Spurs galchaniiru.

Adama Traore  goolii tokkitti Wolvis mohamurraa hin baraarre galche.

Maanchester Yunaayitid Old Traforditti boodaa kahuun goolii tokko qixa  Evartan waliin xumure.

Evartan goolii taphataan Yunaayitid Victor Lindlof garee isaaratti galcheen dursaa ture.

Boqonnaan booda jijjiiramee kan seene Mason Green Wood daqiiqaa  77ffaaratti goolii qixxeesituu Manchesteriif galche.",sports
2346,"Dorgommii Walakkaa Maaraatoonii Yaadannoo Shaambal Abbabaa Biqilaa Kasamaa Jaappanitti dorgomameen Atileetonni Itiyoophiyaa  koorniyaa lachuunuu mohaniiru.

Dorgommii marsaa 14ffaa Yaadannoo Shaambal Abbabaa Biqilaatiif Kasamatti fiigameen dhiiraan Abiyoot Abinat, dubaraan ammoo Itaalammawu Sintaayyoo injifataniiru.

Dorgomicha Pirezidaantii Federeeshinii  Atileetiksii Itoophiyaa Komaandar Daraartuu Tulluu, Itti Gaafatamaa Waajjira Federeeshinichaa, Obbo Biililinyi Maaqoyyaa fi Ilma Abbabaa Biqilaa Yitinaayet Abbabaatu eegalchise.

Oduma Atileetiksii keessaa osoo hin baane Maaraatoonii Shenzen Chaayinatti fiigameen atileetonni Itoophiyaa olaantummaan xumuraniiru.

Waggoota shan booda gara dorgomiitti kan deebihe Taaddasaa Tolaa sahaatii 2:10:13 shaampiyoonii tahe.

Tafarraa Dabalaaa sakandii lamaan boodatti hafuun 2ffaa bahe.

Dubaraan Balaayinash Yaamii, Medihin G/Sillaasee fi Tsehaayi Dassaalanyi sadarkaa 1ffaa-3ffaatti bahaniiru.

Maaraatoonii Maalagaa Ispeenitti fiigameen Selaamwit Getnet riikardii bakkichaa fooyyessuun sahaatii 2:27:56 shaampiyoonii yoo taatu, Galaanee Sanbatee 2ffaan xumurte.",sports
2347,"Eliwuud Kiipchoogeen Ispoortessaa cimaa jedhamuun BBC  Ispoortiin filame.
Dhaabbanni Miidiyaa BBC Sports bara 1954 irraa eegaluun waggoota 65nan darbaniif ispoorteesitoota ciccimoo waggaa waggaan ni badhaasa.

Abbaan Riikardii Maaraatoonii Addunyaa Eliwuud Kiipchoogeen ammoo Ispoortessaa cimaa bara 2019 tahuun BBC Ispoortiin filameera

Kiipchoogeen Ostiiriyaa Veenaatti dorgommii Maaraatoonii sahaatii 1:59:40 kan fiige yoo tahu, baruma kana shaampiyoonii maaraatoonii Landan tahuun isaa ni yaadatama.

USA Ameerikaa waliin shaampiyoonii waancaa dubartoota Addunyaa kan taate Megan Rapino, dorgomtuun Jiimnaastikii USA Siimoon Baayelsi fi dorgomaan Golfi Tiger Woods kanneen US Ameerikaadhaa badhaasa kanaaf kaadhimamaniidha.

Afrikaa Kibbaa waliin shaampiyoonii waancaa Raagbii adduunyaa kan tahe dursaan taphattoota garichaa Siya Kolisi fi dorgomaan Kiriikeetii Awustiraaliyaa Steve Smith badhaasichaaf kaadhimamuun, Kipchogen caalamaniru.

Oduma wal fakkaatuun Kipchogen dorgommi Maaraatoonii London Ebla dhufu dorgomamuun shaampiyoonimmaa isaa itti fufsiisuuf ni fiiga jedhame. Kipchoogeen kan bara 2019 dabalatee yeroo afur shaampoyoonii maraatoonii London tahuun atileetii jalqabaati.",sports
2348,"Firaansi waggoota 20 booda Shaampiyoonii addunyaa akka taatuuf gaheen leenjisichaa olhaanaa ture.
Garee Firaansi bara 1998 shaampiyoonii addunyaa tahan keessaa tokko kan turan Deeshaam, bara 2012 asii leenjisummaan garicha hogganaa gara fooyyahinaatti fidaniiru.

Federeeshiniin kubbaa miilaa biyyattiis gahuumsa leenjisichaatti amanuun hanga bara 2022tti akka waliin turan waliigaltee dheeressaniifii jiru.

Leenjisaan ganna 51 Deeshaam Firaansi waancaa Awurooppaa bara 2020rratti akka hirmaattuuf gahee ol aanaa bahataniiru.

Erga bara 1976 hanga 1984 Mikeel Hidaalgoo waggoota 8fi jihoota 6f garichas leenjisanii Didiyer Deeshaam leenjisaa jalqabaa waggoota 10hf garicha leenjisan tahaniiru.",sports
2349,"Taphoota ramaddii E kilaboonni darban osoo adda hin bahin carraa dhumaan eda waliin morkataniin Liivarpuulii fi Naappoliin milkaahaniiru.
Gara Awustiriyaa imaluun  Reed buul Salisbargi waliin kan falmate Liivarpuul goolii 2fi 0 injifachuun ramaddicha 1ffaan  xumure.

Boqonnaan duraa goolii malee xumuramus, deebii garaagarummaa daqiiqaa 1 gidduutti  Nabi Keetaafi Muhaammas Saalaan gooliiwwan galchaniin injifannoon gonfataniiru.

Raamddichumaa Naappoliin goolii 4fi 0hn Geenki injifachuun 2ffaan darbuusaa mirkaneeffateera.

Arkaduuz Miliik taphaafi peenaalitiin gooliiwwan 3 galchuun hatrikii yoo hojjatu, Dires martiinsi goolii 4ffaa dabaleera.

Naappoliin kilabicha marsaa itti aanuuf kan dabarsan leenjisaasaa Kaarloo Anchelootii gaggeesseera.

Ramaddii Fhdhaa dursee darbuu mirkaneeffate Baarseloonaan goolii Karles Perez fi Ansu Fati galchaniin 2fi 0hn Intarmiilan injifate.

Raamddichaa Boorushiyaa Dortimuundis gooliiwwan Jaadon sanchoofi biranait gaklchaniin Salvia Piraa injifachuun sad 2ffaan marsaa itti anauuf dabruusaa mirkaneeffate.",sports
2350,"Qopheessummaa Yugaandaatiin dorgomamaa kan jiru Waancaa CECAFA kanaan, kaleessa ramaddii B irraa taphoonni 2 taphatamaniiru.
Goolii Muhaammad Namiir galcheen 1fi 0hn Keeniyaa dursaa kan boqonnaa kan baate Sudaan boodarra ni mohamte.

Hasan Abdallaafi Muusaa Oskaar boqonnaa deebii gooliiwwan injifannoo Keeniyaa mirkaneessite galchaniiru.

Ramaddichumaa Taanzaaniyaan goolii Ditraam Dichimbii galcheen 1fi 0hn Zanziibaar mohate.

Harhas itti fufuun ramaddii A irraa Burundiin-Jibuutii, Eritiriyaan-Yugaandaa waliin taphatu.

Gareen Biyyaalessa Itiyoophiyaa rakkoo bajataan dorgommicha keessaa hafuun ni yaadatama.",sports
2351,"Bara 2003 booda hirmaannaa Liigichaatti kan deebihe Sabbataan sochii boqonnaa duraan carraa qixa bahuu eegisfatee ture.
Boqonnaa deebii daqiiqaa 69ffaatti gooliin Abeel Yaaloo galche injifannoo Qiddus Giyoorgisiif gumaachitee jirti.

Torbee jalqabaan  Yunivarsitii Walwaloo Addigiraatiin kan mohame Sabbataan kaleessa taphattoota lammii alaa mallatteessifate fayyadamus injifachuuf hin carroomne.

Harha sahaatii 11 eegaluun tapha jalqabaa Sihuul Shireen kan mohame Bunni Itoophiyaa Jimmaa Abbaa Jifaar simata.

Abbaan Jifaar tapha jalqabaa Adaamaatti Baahirdaar waliin goolii malee qixa bahuun ligicha eegale.",sports
2352,"Itiyoophiyaan Dorgommii Seekaafaa Irratti Hin Hirmaatu – Federeeshinii Kubbaa Miilaa.

Gareen kubbaa miilaa Itiyoophiyaa Dorgommii Seekafaa Sanbata dhufu eegalamuu irratti kan hin hirmaanne tahuu Federeeshiniin Kubbaa Miilaa Itiyoophiyaa beeksise.

Tapha Sadaasa 27 hanga Muddee 9 bara 2012 biyya Ugaandaatti gaggeeffamu kana irratti gareen kubbaa miilaa Itiyoophiyaa carraa keessa jiraatus hirmaachuu akka hin dandeenye beeksisee jira.

Federeeshiniin kubbaa miilaa Itiyoophiyaa akka jedhetti baasiin bahuu fi faayidaan argamu waan wal hin madaalleef dorgommii kana irratti hin hirmaannu jedheera.

Federeeshinichatti Daarektarri sab quunamtii ummataa obbo Bahaaruu Xilahuun TOI tti akka himanitti federeeshinichi bajata xiqqoo qabu Seekaafaa kana irratti baasuun isaa faayidaa kan hin qabne tahuu ni amana jedheera.

Hirmaachuun keenyas faayyidaa tokko illee kan hin qabne dha jedhaniiru.",sports
2353,"Yeroo 2ffaaf maaraatooniirratti kan hirmaate Lihul, fageenyicha sahaatii 2 daqiiqaa 4 fi sekondii  30hn xumure.

Bahreeynii Al Hasan Abbasii, Keeniyaa Matiwu kisooriyoon 2ffaa fi 3ffaan xumuran.

    Atleetonni Itiyoophiyaa biroo Tsaggaayee kabbadaa fi Darribee Roobii wal duraa duubaan 4ffaa fi 9ffaa bahan.

Morkii dubaraan Asheetee Bakaree Diidoo Saahaatii 2 daqiiqaa 21fi sekondii 14hn xumuruun injifatte.Sahaatiin Asheeteen ittiin injifatte erga dorgommichi bara 1981 eegalamee dubartootaan sahaatii fooyyahaa jalqabaati.

Keeniyaadhaa Liidiyaa cherimooyi 2ffaa yoo baatu, atleetonni Itiyoophiyaa Timbiit waldagabreel fi Abarruu Makuriyaa 3ffaafi 4ffaa, 
amissee Fadisuu 10ffaa bahaniiru. 
Kaleessuma fiigicha daandiirraa Km 10 achuma Vaalensiyaatti dorgomameen, dubaraan atleetiin Itiyoophiyaa Tsiggee Hayilasillaaasee Abrahaa yoo injifattu, dhiiraan Siwiidinii Yoonaas Lendersan injifateera.",sports
2354,"KiristiyaanooRoonaldoo fi Lionel Mesin baroota kurnan darbaniin dabaree dabareen badhaasa kana argatan yoo tahu bara  kana FIFAn taphataa cimaa jedhamee kan badhaafame lammiin Kirooshiyaa Luuka Modiriichmilkah eera.

Luuka Modiriich Kiroshiyaa yeroo  jalqabaaf waancaa addunyaa xumuraaf akka geessuuf qoodasaa baheera; Riyaal Madiriid  yeroo 3 waliitti aansuun  waancaa Chaamipiyoonsi Liigii akka argatuuf qoodasaa baheera.
adhaasichi yeroo jalqabaatiif dargaggootaa fi taphattoota dubartoofillee kennameera.Badhaasni kun baroota 61hn darbaniif taphattoota dhiiraa qofaaf kennamaa turuunisaatiin qeeqamaa ture.",sports
2355,"Tapha deebii gulaallii Shaampiyoonsii Liigii Afriikaatiin Kilaba Jibuutii AS Jibuutii Telecoom waliin Har'a taphatamuuf qophaa'uu dubbataniiru.
Kilabiin Jimmaa Abbaa Jifaar bara 2009  Waancaa Liigii Olaanaa argatee deeggartoota isaa gammachiiseeture 2010 baruma Liigichatti guddateen gahumsa addaa mulhisee Shaampiyoonii Itoophiyaa  tahuu dandaheera.

Daangaan morkattummaa kilabichaa bara 2011tti ammoo morkii ardii Afriikaarratti ceheera.

Jimmaa Abbaa Jifaar Jibuutiitti imalee Kilaba AS Jibuuti Telekoom goolii 3fi 1hn injifatee deebihe.Tapha deebii harha Istaadiyeemii Finfinneetti taphatama.",sports
2356,"Kilabichi ibsa baasen Joosee Moriinon turtii kilabichaa keessatti tajaajila kenna turaniif galateeffachuun, gara fuula duraattis carraa gaarii hawwuufii ibseera.

Leenjisaan bakka Moriinoo buhu hanga qaxaramutti namni yeroof bakka buhu ni ifooma jechuun kilabichi beeksiseera.
Maanchistar Yunaayitid leenjisaa isaa Joosee Moriinoo gaggeessuu ibseera.
oosee Moriinon turtii waggaa 2 fi walakkaa booda kilabicha gadhiise.",sports
2357,"Kilabiin kubbaa miilaa Buna Itoophiyaa Kaasaayee Arraagee leenjisaa haaraa gochuun qacareera.

Leenjisaan haaraa kun Buna Itoophiyaa taphataaf taphataa kan ture yommuu tahu, bara dhufurraa jalqabee kilabcha leenjisuu jalqaba.

Kaasaayeen Ameerikaa irraa dhufuun Boordii kilabichaa waliin erga haasahee booda walii galteerra gaheera.

Taphni bara kanaas osoo hin xumuramiin duras taphoota gaggeeffaman irratti argamuun taphattoota filachuu akka gaggeessus waliigalameera.",sports
1490,"Finfinnee, Muddee 24, 2012 (FBC) – Naannon Amaaraa sirreeffamtoota 2,135 dhiifama godhe.

Sirreeffamtoonni kanneen mana amala sirreessaatti naamusa gaarii kan agarsiisan ta'uu Abbaan Alangee Waliigalaa Naannoo Amaaraa beeksiseera.",politics
1491," Guyyaan ayyaana sirni Gadaa Oromoo Dhabbata Saayinsii, Barnootaa fi Aadaatti hambummaan itti galmaa'e waggaa 3ffaan godina Booranaa magaalaa Yaaballootti kabajamuu eegale.

Ayyaanni kun guyyoota lamaaf; har'a Muddee 24 fi booru Muddee 25,2012 magaalaa Yaaballootti kabajama.

Guyyaa har'aa argarsiisa meeshaalee sirni Gadaa beekamtii ittiin argate hundi hawaasaaf banaa ta'uun daawwatamaa jiru.

Sirni Gadaa Dhaabbata Mootummoota Gamtoomanitti Dhabbata Saayinsii, Barnootaa fi Aadaatti hambaa kiliyaa addunyaa tahee erga galmaahee waggaa sadaffaa qabateera.

Ayyaanichi waggaa waggaadhan kabajamuun duudhaan sirnichaa caalaatti akka ifa bahu taasisa.

Kabajicharratti agarsiisni aadaa fi siimpooziyamiin ni dhiyaata.

Abbootiin Gadaa godinalee Oromiyaa, hayyoonni damichaa, keessummoonnii fi qaamoleen hawaasaa ayyaanicharratti ni hirmaatu.",politics
1492,"Hoggantoonni olaanoo Iiraan Ameerikaadhan ajjeefaman

Finfinnee, Muddee 24, 2012 (FBC) –Hoggantoonni olaanoo humna waraanaa fi paarlaamaa Iiraan xiyyaara waraanaa Ameerikaatin ajjeefamuun himame.

Hogganaan humna waraanaa Iiraan Jeneraal Qaasiim Suleemaanii fi itti aanaa hogannaa paarlaamaa biyyattii Hashaad Shaabii, akkasumas Abbuu Mahadii Al Muhaandiis buufata xiyyaaraa Iiraaq Baagdaaddiitti xiyyaara waraanaa Ameerikaatin ajjeefamuu dubbi himaan humna waraanaa Iiraaq himaniiru.

Haleellaan kun ajaja preezdaantii Ameerikaa Doonald Traampiin kan raawwatame tahuun ibsameera.

Haleellaa raawwatameen yoo xiqqaate loltoonni 6 ajjeefamuun himameera.

Gochaa raawwatameef Ameerikaan itti gaafatamummaa fudhatteetti.

Ameerikaan namoonni kunneen hoggantoota shororkeessitootaa fi ajjeechaa loltoota Ameerikaa irratti raawwatame keessaa harka kan qabanidha jetteetti.

Iiraan garuu haleellaa raawwatame balaaleffatteetti.

Ta'iin kun hariiroo biyyoota lamanii caalmaatti kan hadheessu ta'uu fi qaamolee yakka kana raawwatan adabbii guddaan kan eeggatu ta'uu hogganaan olaanaa Iiraan Ayaatolaah Alii Haamiiniin ibsaniiru.

Jeneraal Qaasiim Suleemaan kan ajjeefaman buufata xiyyaaraa Iiraaq Bagdaad keessatti osoo konkolaataan imalaa jiranuu tahuun ibsameera.

Sababuma kanaan Iiraan guyyaa sadiif guyyaa gaddaa labsiteetti.

Jeneraal Qaasiim Suleemaan dursaa adda bilisa baasaa Iraan(warraaqsa Iiraan) fi biyyattiitti nama iddoo olaanaa qaban turan.",politics
1493," Koreen hoji raawwachiistuu Paartii Badhaadhinaa har'a walga'iisaa jalqabaa gaggeessaa jira.

Paartichi addarraa gara paartii walitti makamaatti ega cee'en booda, har'a Jimaata 24,2012 walga'ii koree hoji raawwachiistuu jalqabaa gaggeessaa jira.

Walga'ichaanis dhimmoota waqtaawaa fi nageenya biyyaarratti mari'achuun kallattii ni kaa'an eegama.

Karoora guddina diinagdee waggoota 10 fi filannoo 2012 irrattis ni mari'ata.",politics
1494,"Addi Bilisummaa Ummata Tigraay(ABUT) yaa'ii waliigalaa waame.

Addichi yaa'ii dhaabbattummaasaa booru Muddee 25 fi iftaan Muddee 26,2012 kan gaggeessu ta'uu beeksiseera.

Yaa'iin dhaabbattummaa kun magaalaa Maqaleetti taa'ama.

Walitti makamuu ADWUI ilaalchisee mari'atee murtee ni dabarsaan eegama.

Koreen Giddugaleessaa ABUT kaleessa ibsa laaten akka beeksisetti, yaa'ii ariifachiisichaaf koree qopheessituu hundeessuun qophii taasisaa turuu eerera.

Yaa'ii kanarratti bakka buutonni addichaa, abbootiin amantaa, hayyoonni, bakka buutonni qaamolee hawaasaa fi keessummoonni affeerraman ni hirmaatun eegama.",politics
1495,"Manni maree dhimmoota Islaamummaa waliigala Ityoophiyaa ibsa laate
Finfinnee, Muddee 23, 2012 (FBC) - Manni maree dhimmoota Islaamummaa waliigala Ityoophiyaa haleellaa Mazjiidoota Magaala Mooxaa irratti raawwatte ilaalchise ibsa laatee jira.
Jilli Koree dhimmicha qulqulleessuuf qaamaan iddichatti argamuun daawwannaa fi marii jiraattoota waliin taasisaa ture ilaalchise harha ibsa laatee jira.

Itti aanaa walitti qabaan mana mare dhimmoota Islaamumma waliigalaa fi walitti qabaan boordii jila koree qulqulleessaa Sheehi Nuuraddiin Daliil, mootummaan naannicha namoota haleellicha keessatti hirmaachuun shakkaman irratti tarkaanfii fudhachaa jiru galateeffataniiru.

Koreen kun miidhaa gaheen Mazjiidoonni gubatan akka ijaarramanii fi qabeenya barbadaaheef beenyaan kaffalamuu qaba jedhee jira.

Dabalataan iddoowwan mazjiinni itti ijaarramu akka kennamuu fi kanneen kaartaa mitkaneessa abbaa qabeenyummaa hin qabneef mirkaneessi kunnamu akka qabu gaafateera.
EBCsiin akka gabaaseetti miidiyaaleen gabaasa haqa qabeessa gabaasuu akka qabanis ibsa isaan gaafateera.",politics
